Date,ASML,SHELL,JPM_EUR,STOXX50,SP500_EUR,LOAN
2019-02-22,0.016073113561062634,0.010997757454483646,0.011477109276842297,0.008946323559406078,0.009602889368018138,8.993544656517276e-05
2019-02-25,0.0160445602860669,0.010695650957855175,0.011174089735054495,0.008689005665039148,0.009454225884100505,8.79480620353748e-05
2019-02-26,0.015873182543000464,0.010449085016679314,0.011137352243559428,0.008454044742218062,0.009171741145166617,8.596225729771338e-05
2019-02-27,0.015513930941550177,0.010278534655759099,0.011063822128847099,0.00822593576108858,0.008922883152696261,8.995754535256287e-05
2019-02-28,0.0153247969966905,0.009968939948301989,0.010760643219630177,0.007990242575213224,0.008678076733520196,8.796930434953212e-05
2019-03-01,0.014882140637748462,0.009896005602608015,0.010552766550021101,0.007832575166538102,0.008423878509694003,8.598268638605686e-05
2019-03-04,0.01443802696860232,0.009631967511965956,0.01023596283617905,0.007663207851694313,0.008370847671554512,8.997589612555383e-05
2019-03-05,0.014471631393782245,0.009351538435465974,0.009943218304632089,0.00743902567019991,0.008177613307154484,8.791280868831059e-05
2019-03-06,0.014030894284278455,0.00918593712425596,0.009661822572989535,0.00725063375871174,0.007947896040279338,8.59283537399983e-05
2019-03-07,0.014313737410647731,0.008907871692371444,0.00937122219826088,0.007032197946213648,0.007763739999092067,8.409780732998938e-05
2019-03-08,0.014074238801366039,0.008640614416796756,0.009286331730049311,0.006916877383579336,0.007825170898123185,8.233999554094598e-05
2019-03-11,0.01374977490415288,0.009768556164765938,0.009378690931750467,0.006961794055589315,0.007846665249960121,8.065272787436104e-05
2019-03-12,0.01405604264944042,0.009818057776963119,0.009412948443196997,0.006926425915187589,0.008119798136831074,7.903385921612902e-05
2019-03-13,0.013684695477479698,0.009531776648821906,0.009219625646646816,0.00671551730405058,0.007873652805302766,8.377225504522623e-05
2019-03-14,0.013268355978477657,0.009984944786106816,0.0089412182123306,0.006669506524028257,0.007710620404127321,8.799400058733499e-05
2019-03-15,0.012869272071156066,0.010005044974638983,0.008762495463487183,0.006609740274975087,0.007564364314578336,8.600643727006082e-05
2019-03-18,0.016893796852291865,0.009712250850310956,0.009117795134031496,0.007175728608182342,0.007531726356064089,8.417280413892176e-05
2019-03-19,0.016712213176191378,0.00970869963782291,0.008924261869027474,0.006958427830556715,0.007332074469907043,8.835257871808807e-05
2019-03-20,0.01622530597889213,0.009465639648032412,0.008741474172802343,0.006916139929919885,0.0071192286826635255,8.64267760361423e-05
2019-03-21,0.015948492789064437,0.009300956379970898,0.010171042071983787,0.007203241463086439,0.006993049053606898,8.449942082599291e-05
2019-03-22,0.016254514287785772,0.009021382506016714,0.011246771607850894,0.006993162676238621,0.006864765798582816,8.272558934553601e-05
