Date,alpha,beta,innovation,innovation_std,z_score,state_var_alpha,state_var_beta
2023-07-20,-0.8048613647550117,0.8964737686534539,-0.05666140729419755,0.021550092030480937,-2.6292884138988537,0.0009116244428401912,5.7977374847134795e-05
2023-07-21,-0.7998652358608775,0.8945427673814837,-0.06592658214391944,0.02153011605559439,-3.0620634823187154,0.0009090064799301596,5.762391821972809e-05
2023-07-24,-0.7962341559535131,0.8931216001668977,-0.04987000705209654,0.021526846218140848,-2.3166425098568633,0.0009065939978702158,5.7291811316529805e-05
2023-07-25,-0.7940654602750996,0.8922171033105377,-0.035437768294914296,0.021513443704071895,-1.6472382935237335,0.0009049048815486665,5.7034527743424444e-05
2023-07-26,-0.7916953134464779,0.8912633439091271,-0.03536576130894353,0.021520727628238354,-1.643334831417989,0.0009028689398024235,5.674191239179152e-05
2023-07-27,-0.789578295487353,0.8903637715312493,-0.036437055222420245,0.021510967708690248,-1.6938826609692685,0.0009013511608410044,5.650410183164893e-05
2023-07-28,-0.7883197590256225,0.8898231766304762,-0.02228942897260655,0.021509667386491602,-1.036251680330708,0.0008999203560827374,5.627617477340835e-05
2023-07-31,-0.7873709512416404,0.889411177340106,-0.017282605680361662,0.021508476498502398,-0.8035253301908679,0.0008985702786394699,5.605749894241374e-05
2023-08-01,-0.786756694260546,0.8891327868827025,-0.012375070251448683,0.021503492909620333,-0.5754911680377408,0.0008974752446792943,5.586771669746407e-05
2023-08-02,-0.7862609892233822,0.8888970213190401,-0.011111384799011415,0.021499030691556432,-0.5168318962108054,0.0008965995550536711,5.57038475766128e-05
2023-08-03,-0.7859806683792169,0.8887662510929047,-0.0060355260528281995,0.021501266201861005,-0.28070561036567254,0.0008956465207061194,5.5531045788519075e-05
2023-08-04,-0.7864480264538899,0.8890084245316436,0.012489559008033613,0.021493375563902208,0.5810887624840853,0.0008950438804842586,5.5401584598503104e-05
2023-08-07,-0.7871194440581232,0.8893316223136157,0.01548527090651719,0.021499221020081085,0.7202712550400483,0.0008942191596065014,5.524446397995622e-05
2023-08-08,-0.7877710131080983,0.8896656551536198,0.01708216441046151,0.021494906019378222,0.7947075644369642,0.0008935911738109281,5.511201975240677e-05
2023-08-09,-0.7879623060052677,0.8897685868035962,0.00550522623750771,0.02149240418256384,0.25614752964556375,0.0008930776784732635,5.4994766314061905e-05
2023-08-10,-0.7884348666617639,0.8900469043542265,0.016011344800125116,0.02148855198921873,0.7451104573336702,0.0008927196751885584,5.489947133072475e-05
2023-08-11,-0.7888886457832329,0.890343481289152,0.018311267018315647,0.02148535867853899,0.8522672249640479,0.0008924804114933821,5.482260328852303e-05
